x,cancer_type,y
13.086665,TCGA-KIRC,-25.669155
36.039494,TCGA-KIRC,-15.571481
46.061623,TCGA-KIRC,-4.414289
8.658354,TCGA-KIRC,-29.967096
12.312211,TCGA-KIRC,-28.900425
40.21374,TCGA-KIRC,-4.502898
-14.769356,TCGA-KIRC,-11.77209
39.853443,TCGA-KIRC,-13.4988365
8.018559,TCGA-KIRC,-24.109491
39.700085,TCGA-KIRC,-4.1210604
40.97995,TCGA-KIRC,-12.896891
11.245218,TCGA-KIRC,-25.014683
36.551636,TCGA-KIRC,-11.261845
39.05187,TCGA-KIRC,-6.312343
39.38155,TCGA-KIRC,-5.5101876
36.143623,TCGA-KIRC,-14.664213
9.744103,TCGA-KIRC,-25.627895
13.286143,TCGA-KIRC,-29.047844
41.863144,TCGA-KIRC,-7.720685
37.97358,TCGA-KIRC,-13.733244
-19.390171,TCGA-KIRC,20.46339
39.97117,TCGA-KIRC,-3.4002943
37.190456,TCGA-KIRC,-11.139885
-36.350292,TCGA-KIRC,17.147509
-28.155851,TCGA-KIRC,19.302008
36.606953,TCGA-KIRC,-16.034128
-8.789484,TCGA-KIRC,-18.074057
11.968616,TCGA-KIRC,-22.370655
39.548687,TCGA-KIRC,-6.0870414
-34.147636,TCGA-KIRC,13.485377
9.609783,TCGA-KIRC,-21.307749
42.019913,TCGA-KIRC,-3.5406694
26.847279,TCGA-KIRC,-15.021915
34.209,TCGA-KIRC,-17.043077
41.150387,TCGA-KIRC,-12.743787
44.808495,TCGA-KIRC,-3.7059262
40.727974,TCGA-KIRC,-7.161815
38.26702,TCGA-KIRC,-5.4162335
12.554418,TCGA-KIRC,-22.70214
-26.309605,TCGA-KIRC,17.267113
10.809292,TCGA-KIRC,-24.987621
39.49102,TCGA-KIRC,-7.24628
-28.977257,TCGA-KIRC,15.705052
13.7174015,TCGA-KIRC,-24.194138
17.00702,TCGA-KIRC,-16.61384
-16.192493,TCGA-KIRC,-14.982181
5.963707,TCGA-KIRC,18.035946
26.06675,TCGA-KIRC,-15.800911
7.521422,TCGA-KIRC,18.210403
22.066858,TCGA-KIRC,-15.361725
16.914215,TCGA-KIRC,-17.248672
-15.643761,TCGA-KIRC,-15.4502
-15.291053,TCGA-KIRC,-15.23423
17.20813,TCGA-KIRC,-17.4116
9.768968,TCGA-KIRC,20.647003
31.304588,TCGA-KIRC,-13.392996
3.2654092,TCGA-KIRC,19.98812
31.515936,TCGA-KIRC,-5.7281
16.702168,TCGA-KIRC,-19.09349
4.0097346,TCGA-KIRC,20.039148
29.101734,TCGA-KIRC,-14.387329
28.1333,TCGA-KIRC,-14.253022
28.231718,TCGA-KIRC,-11.101651
-26.148598,TCGA-KIRC,-5.537976
9.66975,TCGA-KIRC,18.285166
19.822615,TCGA-KIRC,-11.747305
7.4168463,TCGA-KIRC,17.476479
8.884592,TCGA-KIRC,17.89581
30.185547,TCGA-KIRC,-6.884148
-15.036392,TCGA-KIRC,1.4127709
27.798466,TCGA-KIRC,-11.817787
23.773544,TCGA-KIRC,-16.051321
-10.051992,TCGA-KIRC,-15.38613
9.769754,TCGA-KIRC,-29.357199
-10.679786,TCGA-KIRC,-15.548407
-10.349767,TCGA-KIRC,-15.381652
39.80523,TCGA-KIRC,-2.2252858
-11.050145,TCGA-KIRC,-16.273148
-10.89684,TCGA-KIRC,-16.141617
4.1641293,TCGA-KIRC,19.533909
30.008156,TCGA-KIRC,-13.888225
15.437809,TCGA-KIRC,-18.142998
5.1300488,TCGA-KIRC,18.409588
19.539427,TCGA-KIRC,-8.718281
17.58494,TCGA-KIRC,-7.3625584
-23.050709,TCGA-KIRC,-7.1907835
16.793346,TCGA-KIRC,-12.080463
-15.66487,TCGA-KIRC,-14.917762
10.415027,TCGA-KIRC,18.914171
30.532654,TCGA-KIRC,-14.316155
8.248641,TCGA-KIRC,17.576143
-21.866491,TCGA-KIRC,-6.0068974
-23.603214,TCGA-KIRC,-7.3416862
-9.333167,TCGA-KIRC,0.9598668
-21.863892,TCGA-KIRC,21.220612
16.835566,TCGA-KIRC,-4.4429116
34.42828,TCGA-COAD,5.8730564
-22.070087,TCGA-COAD,2.626488
-16.79673,TCGA-COAD,10.025627
57.274155,TCGA-COAD,5.7237124
-11.927977,TCGA-READ,13.222815
55.544613,TCGA-READ,5.0032077
20.960625,TCGA-BLCA,-0.41355187
-15.840926,TCGA-BLCA,24.512169
-35.17913,TCGA-BLCA,-6.5322185
-17.596407,TCGA-BLCA,8.58041
43.650818,TCGA-BLCA,6.2972136
21.02862,TCGA-BLCA,0.15255588
56.59548,TCGA-KIRC,7.4835114
3.96374,TCGA-KIRC,18.705225
-14.901328,TCGA-KIRC,20.633749
47.010803,TCGA-KIRC,3.5409603
55.548347,TCGA-KIRC,5.3676414
-16.486113,TCGA-KIRC,-15.39208
8.930717,TCGA-KIRC,19.888136
-17.558224,TCGA-KIRC,14.264851
37.04624,TCGA-KIRC,5.5511055
-38.472134,TCGA-KIRC,7.233135
8.755627,TCGA-KIRC,20.79762
-14.238009,TCGA-KIRC,24.508839
16.787449,TCGA-KIRC,-5.1306386
-21.991117,TCGA-KIRC,-8.826063
-17.612753,TCGA-KIRC,16.3516
33.931786,TCGA-KIRC,6.6072655
56.630207,TCGA-KIRC,5.4871354
