x,cancer_type,y
9.010069,TCGA-UCEC,-1.6645286
-11.326152,TCGA-UCEC,2.2559512
-10.938374,TCGA-UCEC,2.3798685
9.496184,TCGA-UCEC,-1.3995272
-20.093102,TCGA-UCEC,-10.042374
-9.870596,TCGA-UCEC,-11.9588375
-18.69077,TCGA-UCEC,-8.736468
9.8207,TCGA-UCEC,0.03728393
-17.414492,TCGA-UCEC,-8.596156
-5.399329,TCGA-UCEC,23.896538
21.64246,TCGA-UCEC,6.073179
-3.0864189,TCGA-UCEC,22.020468
22.177954,TCGA-UCEC,3.4224095
6.717129,TCGA-UCEC,11.706496
-7.405864,TCGA-UCEC,23.478748
-11.752186,TCGA-UCEC,-3.18629
22.921806,TCGA-UCEC,2.326445
24.688547,TCGA-UCEC,4.458423
24.851707,TCGA-UCEC,4.3045626
25.746716,TCGA-UCEC,5.2777863
9.951056,TCGA-UCEC,-2.4116876
17.23696,TCGA-UCEC,16.939903
21.579123,TCGA-UCEC,5.8090405
22.027943,TCGA-UCEC,4.654023
-22.782875,TCGA-UCEC,3.7803273
-4.082368,TCGA-UCEC,23.471289
-4.383879,TCGA-UCEC,23.906826
-2.505333,TCGA-UCEC,22.756483
-22.36122,TCGA-UCEC,4.834588
21.514936,TCGA-UCEC,6.253089
-6.138119,TCGA-UCEC,24.158773
-22.662281,TCGA-UCEC,5.0959535
21.960154,TCGA-UCEC,3.25487
13.0741625,TCGA-UCEC,11.231356
-8.414278,TCGA-UCEC,-0.21024325
-24.629272,TCGA-UCEC,-2.807989
-14.970241,TCGA-LIHC,-8.698537
-42.156513,TCGA-LIHC,-7.9868445
-6.228177,TCGA-LIHC,-8.690401
-35.367275,TCGA-LIHC,-2.5767193
-42.88291,TCGA-LIHC,-7.826997
-14.869837,TCGA-LIHC,-9.114235
-43.984097,TCGA-LIHC,-7.8534136
14.195617,TCGA-LIHC,14.397353
-43.97728,TCGA-LIHC,-8.002937
-31.486736,TCGA-LIHC,-11.680654
-40.212044,TCGA-LIHC,-8.170908
-6.601492,TCGA-LIHC,-8.612851
-19.770647,TCGA-LIHC,-6.5015774
-39.787445,TCGA-LIHC,-8.048248
-43.646584,TCGA-LIHC,-7.200916
-32.21664,TCGA-LIHC,-5.556047
-12.047829,TCGA-LIHC,-4.7374644
-18.089157,TCGA-LIHC,-7.11052
-19.306686,TCGA-LIHC,-6.533284
-40.769596,TCGA-LIHC,-8.184667
-28.63626,TCGA-LIHC,-6.3600006
-16.414515,TCGA-LIHC,-6.224854
-16.492691,TCGA-LIHC,-9.696173
-3.4646795,TCGA-LIHC,-24.762032
0.3346013,TCGA-LIHC,-23.706291
-0.6976491,TCGA-LIHC,-23.308294
-0.47935635,TCGA-LIHC,-24.100777
1.170543,TCGA-LIHC,-24.26986
0.21114519,TCGA-LIHC,-25.539972
0.38918656,TCGA-LIHC,-24.887136
1.3522389,TCGA-LIHC,-24.575544
-0.92312276,TCGA-LIHC,-24.350702
0.117609784,TCGA-LIHC,-23.284828
-33.55578,TCGA-LIHC,-14.942548
-19.378256,TCGA-LIHC,-11.364798
-10.591562,TCGA-LIHC,-26.785456
-29.3877,TCGA-LIHC,-7.3865223
-18.11062,TCGA-LIHC,-14.707862
1.3454626,TCGA-LIHC,-26.288523
-13.077565,TCGA-LIHC,-11.937289
-14.432711,TCGA-LIHC,-15.179056
-13.376268,TCGA-LIHC,-12.130135
-20.331186,TCGA-LIHC,-13.955087
-15.370786,TCGA-LIHC,-12.142656
-12.087867,TCGA-LIHC,-12.7393675
-18.43852,TCGA-LIHC,-10.276567
-20.54932,TCGA-LIHC,-11.569247
-20.045017,TCGA-LIHC,-12.599188
